mu sigma
2.9290833271616683 3.985531945694656
2.9241758833365816 4.000157524305147
2.9525045349046026 3.9984845620558356
2.9432604484657237 4.0050818989041375
2.922239387726249 3.994871776841208
2.9359344526076874 3.98380476476531
2.9424463283526707 3.9842270751709825
2.933846984860259 3.9841351575307278
2.9241524948762065 3.9896165991430417
2.942549878158733 4.005112776561201
2.9475234568095674 3.9862560484781273
2.931328002372907 3.9848685942285806
2.947991979029694 3.986689283209959
2.9450111784669875 4.0042322048000205
2.943699579413994 3.984780579622788
2.9291859154733753 4.00361245362212
2.9524994342854067 3.9975323037212913
2.951514113429173 3.990140165884941
2.9441093367388604 4.004462924683212
2.9328036003625133 4.004832531192182
2.9238515593623338 3.9906382596511065
2.944774641232866 3.9852606723003263
2.9234343114844568 3.9917380599385184
2.9254093038915503 3.9888742340316607
2.9240123471349904 3.9986880350166736
2.9323301788886442 3.9849706320214304
2.9375743823637253 3.9842713729303414
2.9452961962552666 4.003691305012832
2.950542665389806 3.989515395960044
2.95157198388939 3.9982448801430386
2.952388477678147 3.994033158452596
2.9462933360966796 4.003109334476067
2.932063735380315 4.004157444111983
2.9403110206462286 4.004805373606679
2.9276498168048217 3.98745793772787
2.9486739176701615 3.988220333478567
2.9347335475573666 3.9848983769797144
2.9398354922851757 3.984779899555566
2.925122578245985 3.9991796488722633
2.9438754342403066 3.985725509629457
2.937427917301076 4.004584332676048
2.9294457263764517 4.002602047900102
2.951049607844025 3.9977574317983637
2.925556427377891 3.9993453459814825
2.9490498465120494 4.000424841690832
2.938996595430496 4.0044471305147455
2.924049446907813 3.9952079488020873
2.9364464588262225 4.004398421790553
2.9503976479591536 3.9985987805525856
2.942562823171506 4.003829013549368
2.9412440242239435 3.9853593720800435
2.93344502152907 4.0038872508060015
2.924307140425487 3.993200738801402
2.9354189328901774 3.985222661145062
2.945774207742036 3.9870749596172788
2.931108292342258 4.002937775590976
2.9501993869462124 3.99827671315272
2.9419575637605444 3.9857340707046873
2.9253891093378193 3.9981434262494013
2.928614380534352 4.001381989306491
2.9507824194857895 3.996262686451595
2.942964447908474 3.9862179705140672
2.933648238233339 3.985967791445016
2.92638781450206 3.999163103878515
2.9429470738826713 3.9862673639266832
2.9251735766409412 3.9967397154395226
2.925880430169903 3.991577684812749
2.937338347616379 3.9857303131402935
2.9291992987480118 3.9881227240060912
2.950420299942789 3.9937484654480904
2.9394946454613455 4.00358895152726
2.927529857601508 3.999880306741732
2.9433989612432745 3.986792207648757
2.9322673687333447 4.002596614646961
2.94981514471591 3.996896594860945
2.928638375489572 3.9888335033562012
2.925518081083376 3.995686271583309
2.928740995965668 4.000657945850482
2.9345846379316773 4.003104414779196
2.948118628433761 3.99006466961966
2.9459829478402506 4.001134673416761
2.9455246565398086 3.9880630973136206
2.929533119718026 3.9884341439640068
2.9377619428299107 3.986142800959139
2.9499186927248293 3.9949840331893984
2.9459016353315537 4.001049939237565
2.925809956720334 3.9945845711487795
2.9263315560638703 3.9924264575412205
2.9497022436304943 3.9946601120920393
2.925982758829548 3.9953444836990486
2.9492110373260845 3.992497476676788
2.928586100642957 3.989523872038081
2.9372831835516964 4.0030350925467975
2.9413293782154053 4.0026292423625
2.949520258413307 3.9950020918827027
2.9476135213343846 3.9992243270847174
2.9494075096831027 3.993682050777802
2.9469366065842486 3.9895532883434717
2.930813021823049 3.9881445469301817
2.94655991924217 3.9893056143091172
2.944167042082767 3.987978227648581
2.9485727005856703 3.991977288026898
2.931000618287082 3.988357079094704
2.939393257509582 4.002445117175827
2.927709117449035 3.9916197381354572
2.9278944577247135 3.9980956428410828
2.9275677869273666 3.9973523161077713
2.9380235700610955 3.987093306053625
2.936934771004192 4.002307615547874
2.945420002251255 4.000042509525592
2.9271811540927177 3.995437142736148
2.9329159949018497 3.988043027935287
2.944211971459103 3.988733308257272
2.9274096879926255 3.996037527525267
2.929706275948871 3.9899699268442275
2.932992966811904 4.0012712593525315
2.927542026930748 3.9936888261334937
2.936278949377997 3.9874866620560994
2.9369652852853436 3.9874550555642996
2.92780428319255 3.992981971351803
2.9398334579406176 4.0017512928344665
2.930186429882343 3.9899606923437565
2.9282404525545376 3.9964678827799025
2.9387755384351086 4.0016528792461745
2.9325390127701345 4.000590906209097
2.928175513125778 3.995966818639565
2.9289326017173685 3.997613506620574
2.93470462613483 4.001195133982853
2.9401731910181104 4.001310483877604
2.942177066215242 4.000758526713561
2.937548654824252 3.9879526953057103
2.944140931363228 3.98966510188927
2.9334593202248467 4.000699081790568
2.932407371188242 4.000152788904157
2.9437499076623332 3.989585378891716
2.938386341580523 4.00131664231817
2.933241286635165 3.9889528760623976
2.944250243880424 3.9899582861346037
2.929373857620175 3.9974371842702503
2.942537814712953 3.9891495943378446
2.945062634584152 3.990766253736975
2.9391053443917077 4.001105798315697
2.9365505144409205 4.001094144013778
2.943003766614635 3.999911451203833
2.9298951456382616 3.9917069217467205
2.930969099231335 3.9906048287992975
2.9441531868865454 3.990261704711091
2.937861201797436 4.000948668605611
2.9306817433155192 3.998358003269908
2.934987010575049 4.000580996970269
2.9462864029859617 3.993204613113408
2.9424013313319293 3.99996319607608
2.930239152457552 3.992087969215529
2.9294786398116193 3.994193491688061
2.929910093520383 3.9931329120766854
2.939989578448554 3.98919225823734
2.9417090562018733 3.9997123866411743
2.9458646850027517 3.994408064600941
2.9329301446092653 3.9991593942140335
2.9299940454883124 3.993627215875961
2.9405671487578777 3.9999655863047563
2.931587536524053 3.9981476517213728
2.930214981984949 3.99608296676448
2.9364787431733124 4.000147556394079
2.9364466651069296 4.000123127473376
2.940626311543932 3.9895943883234084
2.9377480858719007 4.000192770733412
2.9310241862055837 3.9920511342129306
2.9431938484549978 3.9908365367361704
2.944078284243799 3.9978299782153934
2.9436151288391006 3.998247222599135
2.945055391651701 3.9930139373469373
2.9370353993193583 3.9893394089360763
2.9334634414341796 3.99914038276487
2.943579602502516 3.9912169134515723
2.9357791567612512 3.9895385565885215
2.9417464003299965 3.9901560856434743
2.94215986575706 3.999042465418965
2.9408986686410783 3.999545755131788
2.9307071375607725 3.9963292375903947
2.9305548675928783 3.9953970913135057
2.9334230469988465 3.998754805387119
2.935977553244667 3.999604751609913
2.9309145724355536 3.9959745430778475
2.9324402503912457 3.9978609790424735
2.9321509666564167 3.9972567883228405
2.935326019320228 3.9903301936337425
2.9438297321121305 3.996633770977531
2.941513369505543 3.990843703223468
2.9442716031925857 3.994289176218646
2.941525844357953 3.9909451965384086
2.9430457422785983 3.997354759329995
2.9349236994021117 3.9906689762394407
2.9323586681260414 3.9968610051692726
2.941584366898648 3.991279702922772
2.936747557178113 3.9989709221842396
2.943407828066304 3.9934411329507675
2.943109893065557 3.9930016210771635
2.9421993041919396 3.992062094850412
2.9359756746634122 3.9984469651025827
2.939917366711269 3.9910912758304837
2.937021530082218 3.998549834273005
2.9429676807826377 3.9943115838579497
2.937915591897985 3.9911482222168178
2.933804999358398 3.9968327675863313
2.939518280959179 3.9980099688491144
2.934399808444301 3.9925419702337592
2.94225750829182 3.995179821557656
2.9350419607466542 3.9924310333549373
2.9357229926385457 3.996877928129231
2.9349444213971774 3.9961983094113696
2.9373891206309306 3.992261317984625
2.940109784454842 3.992911088549124
2.9373103029961793 3.9970776297180044
2.940785625332823 3.995770244973955
2.939338257257657 3.996412653545169
2.939257181080157 3.996270494162415
2.9399153044414454 3.9957918584164642
2.9356469139541392 3.9938552816200334
2.9372422682263215 3.99620446393301
2.9374195285487033 3.9936815443692657
2.937199516479134 3.994502448037439
